WalletId,amt,date,time,MCC,payee
602532,5.0,21-09-2025,12:29,5411,2697c9c6-6277-40f8-8712-c79e20fc01f9
602532,5.0,25-09-2025,11:00,5812,8ec96ccb-bfe3-4b7f-ba4c-d1ef2f61c7b8
602532,5.0,25-09-2025,13:40,5411,5252e380-0143-43b1-8db9-489b49c5a928
602532,5.0,26-09-2025,20:30,7622,ae6fe9a8-33ab-4058-8451-57a1a2c79852
602532,5.0,30-09-2025,19:36,5411,4df29429-da4e-4838-bfe7-7fb9b9ca3276
602532,5.0,02-10-2025,21:41,5411,c3e07fc2-fcec-4869-8e5a-d7e21421ac1a
602532,5.0,04-10-2025,12:48,5812,088ab653-c1f3-4cf8-bae9-0018739b34c5
602532,5.0,07-10-2025,13:44,5411,8b540fb4-c83e-45e2-bf2e-55e39e99f5d2
602532,5.0,07-10-2025,14:58,5814,8939f631-c447-47be-9684-04ac4aae7eff
602532,5.0,13-10-2025,11:35,5993,353e823a-bb78-4669-8eda-875635ee6bf8
602532,5.0,23-10-2025,14:30,5993,45b7f1bd-71d7-446e-91f2-2c23e4116d67
602532,5.0,06-11-2025,11:53,5411,cb1e12f0-74a2-42d2-839c-187ccf4eb844
602532,6.0,06-08-2024,19:23,0000,06e22cd5-54ff-4dd0-8fd9-fd265f70acd0
602532,6.0,30-06-2025,15:12,5045,910885b8-4e42-4383-ac06-ad90ebfc5740
602532,7.0,09-06-2024,14:17,0000,06e22cd5-54ff-4dd0-8fd9-fd265f70acd0
602532,7.0,23-07-2024,21:23,8011,32d4a4ff-1a56-4337-8c85-6fbeb527e942
602532,7.0,22-11-2024,21:04,7622,06036f31-fa5b-47a2-a909-5089a393e9bc
602532,7.0,04-12-2024,14:12,5691,3725943d-0e0f-4fea-9f63-9353b6ad2ebb
602532,7.0,06-06-2025,00:28,7994,b4699eb6-8917-430b-aa76-aa360878127e
602532,8.0,05-09-2024,21:13,5411,56551ab8-b948-484c-a638-1edea090db32
602532,8.0,24-09-2024,19:44,5814,7d4606f9-8fd8-415c-a9b9-ef71d444606a
602532,8.0,19-12-2024,11:10,7622,9e9da7a2-2602-40e4-bf6e-aed788873c8c
602532,8.0,26-09-2025,15:19,0000,19c01bac-c5aa-4f90-ba07-858983f2fa15
602532,9.0,21-09-2024,22:08,0000,a5536d11-20db-4ab6-869f-4f122889263b
602532,9.0,21-09-2024,22:10,0000,a5536d11-20db-4ab6-869f-4f122889263b
602532,10.0,16-04-2024,14:54,5462,8c8d2fd1-8bc6-4ff7-8690-97eea6213b8d
602532,10.0,16-04-2024,18:35,5411,26d9990c-f920-4bb1-a967-3fa72276df24
602532,10.0,19-04-2024,15:16,0000,30f3b1fd-7aba-4fee-851f-321fa51ac1ca
602532,10.0,27-04-2024,12:32,5812,bd72a74d-5635-4ccf-a6b3-31bc4f6a63f7
602532,10.0,30-04-2024,20:11,5311,677b221f-2955-4559-a1c1-73a494bee455
602532,10.0,01-05-2024,23:54,5311,d1f0c2c1-1732-4ab2-adc7-371472f04063
602532,10.0,18-05-2024,18:30,5311,7b3ecfc0-e712-480c-922b-bcc69e0b4d8c
602532,10.0,18-05-2024,18:31,5451,46d299d9-4c6c-44c5-8330-f573d5a3b9c7
602532,10.0,21-05-2024,18:52,0000,b3940fc5-fd47-4f49-a9cf-4a82c8dc7d34
602532,10.0,22-05-2024,19:03,5812,a0a0f936-4ea5-48a8-b78a-f2950911fa97
602532,10.0,11-06-2024,11:48,5912,b979f4d9-30ae-4665-9996-1dc647a6a2cc
602532,10.0,11-06-2024,17:01,5812,93034c51-8e9b-418d-99e1-79c6772c3d2e
602532,10.0,12-06-2024,03:16,7622,d8d6011a-4d42-4654-b104-93a26f141cb9
602532,10.0,14-06-2024,11:19,4812,80304d16-73d2-41ab-b112-8f183c98610c
602532,10.0,14-06-2024,12:54,5814,01e61bd0-946c-4b67-9ec5-34a7dce6a3af
602532,10.0,14-06-2024,16:04,7622,0897617c-4181-4b70-99e4-c8d1e82ab7e9
602532,10.0,20-06-2024,13:57,5814,01e61bd0-946c-4b67-9ec5-34a7dce6a3af
602532,10.0,20-06-2024,14:20,5921,04cb55fe-6d7b-47ee-8100-7a09a17c4d6a
602532,10.0,21-06-2024,12:54,5193,8f3333f0-737b-4396-89da-88fcd5b13381
602532,10.0,24-06-2024,17:25,5814,2e2f8f0e-acf4-44b6-b690-6525948214f2
602532,10.0,25-06-2024,20:11,5814,2e2f8f0e-acf4-44b6-b690-6525948214f2
602532,10.0,26-06-2024,19:07,7622,df7df630-a8da-4abb-9c16-e2794d5d4c2d
602532,10.0,27-06-2024,02:11,5812,eeb777dd-cc74-4ea0-86e5-a0d0849689cd
602532,10.0,02-07-2024,11:48,5814,01e61bd0-946c-4b67-9ec5-34a7dce6a3af
602532,10.0,02-07-2024,14:09,5812,5f9293f5-793b-4fb6-ad01-ab2cd9949f9f
602532,10.0,02-07-2024,14:21,7230,bbc4491f-a82a-44a6-816b-03712e07378b
602532,10.0,06-07-2024,11:10,5812,c0c89ae5-e011-42b6-86e1-f2b11f5eb1d9
602532,10.0,07-07-2024,23:56,5311,11dd6293-4654-4c6c-a700-27240a180664
602532,10.0,09-07-2024,12:03,4812,80304d16-73d2-41ab-b112-8f183c98610c
602532,10.0,10-07-2024,10:58,5812,41ef3ba2-2693-46ce-9b09-9695d43e6619
602532,10.0,11-07-2024,15:48,5462,9942e8e7-23b6-4d51-b802-a471c4bf0d64
602532,10.0,12-07-2024,14:21,4812,fa434abe-e3f7-448c-a312-219437e49af6
602532,10.0,14-07-2024,20:27,5411,369218b9-0fa7-4d6b-b192-4307c83840d9
602532,10.0,17-07-2024,20:20,5814,f1b73f8a-b046-4279-bc72-98c2a5af9eb3
602532,10.0,20-07-2024,21:52,5451,b0efbffc-f409-4f42-91b5-c347822d1528
602532,10.0,23-07-2024,21:10,5411,369218b9-0fa7-4d6b-b192-4307c83840d9
602532,10.0,25-07-2024,10:43,5814,01e61bd0-946c-4b67-9ec5-34a7dce6a3af
602532,10.0,25-07-2024,16:33,7622,a038fbae-c3b4-45f1-b03b-0a31998d104d
602532,10.0,27-07-2024,18:47,5462,8ae869f6-ca93-4963-85ef-5c5461f928ae
602532,10.0,02-08-2024,07:04,0000,06e22cd5-54ff-4dd0-8fd9-fd265f70acd0
602532,10.0,03-08-2024,12:32,4812,80304d16-73d2-41ab-b112-8f183c98610c
602532,10.0,07-08-2024,01:36,0000,ad74f2cb-6721-4485-8a08-1a384f7d6515
602532,10.0,08-08-2024,11:47,0000,06e22cd5-54ff-4dd0-8fd9-fd265f70acd0
602532,10.0,14-08-2024,12:30,5651,2bb00657-f62d-43bb-a89a-67020176a838
602532,10.0,15-08-2024,12:10,5462,f9bc2717-721a-40f0-ae8b-6477669beae1
602532,10.0,20-08-2024,23:39,5811,f8311d09-68bd-49ac-97c3-ad27cc7d2cd4
602532,10.0,20-08-2024,23:40,5812,121f8580-2f36-4841-b2e5-deba12e16e6b
602532,10.0,23-08-2024,02:51,5812,094a519a-2043-493b-b299-f620216441dd
602532,10.0,23-08-2024,19:33,5814,01e61bd0-946c-4b67-9ec5-34a7dce6a3af
602532,10.0,25-08-2024,05:51,0000,06e22cd5-54ff-4dd0-8fd9-fd265f70acd0
602532,10.0,25-08-2024,21:03,0000,06e22cd5-54ff-4dd0-8fd9-fd265f70acd0
602532,10.0,27-08-2024,09:04,0000,06e22cd5-54ff-4dd0-8fd9-fd265f70acd0
602532,10.0,27-08-2024,13:00,0000,06e22cd5-54ff-4dd0-8fd9-fd265f70acd0
602532,10.0,28-08-2024,09:23,0000,06e22cd5-54ff-4dd0-8fd9-fd265f70acd0
602532,10.0,02-09-2024,11:25,5814,e331f64c-2d05-4dc2-8223-b8af86227f02
602532,10.0,05-09-2024,12:46,5814,2e2f8f0e-acf4-44b6-b690-6525948214f2
602532,10.0,06-09-2024,12:39,5411,c5fccf55-d043-4524-b401-a107d8a8e265
602532,10.0,12-09-2024,00:02,5812,eb8aea97-0314-463a-8514-e2782d22446e
602532,10.0,17-09-2024,12:44,5814,01e61bd0-946c-4b67-9ec5-34a7dce6a3af
602532,10.0,21-09-2024,16:55,5814,01e61bd0-946c-4b67-9ec5-34a7dce6a3af
602532,10.0,24-09-2024,19:32,5993,dc7e0ee7-11b5-4e3d-9393-321101ca246c
602532,10.0,25-09-2024,11:41,5812,5ab0e960-48b6-4490-b793-a846481d8d1a
602532,10.0,25-09-2024,23:27,0000,6160418d-7de2-4fc8-9bec-8c22b323c7e3
602532,10.0,02-10-2024,10:13,5193,ab10f018-e577-457f-9247-421e28af5f58
602532,10.0,22-10-2024,11:49,5977,2028d572-4176-4a66-a4b7-8002ae688042
602532,10.0,22-10-2024,12:36,5300,08ac97af-fb26-4f95-a289-c72ca874a2f1
602532,10.0,26-10-2024,21:56,0000,ad74f2cb-6721-4485-8a08-1a384f7d6515
602532,10.0,28-10-2024,10:35,5814,294b3ed9-84ab-469f-bb44-3243da44a42d
602532,10.0,29-10-2024,23:21,0000,ad74f2cb-6721-4485-8a08-1a384f7d6515
602532,10.0,02-11-2024,04:42,0000,ad74f2cb-6721-4485-8a08-1a384f7d6515
602532,10.0,23-11-2024,22:48,5812,2e7dc161-3770-4673-aee8-0bc337430f27
602532,10.0,12-12-2024,15:03,5462,dfd93a8d-c933-4d2c-bfcc-b04322327307
602532,10.0,15-12-2024,13:02,5814,01e61bd0-946c-4b67-9ec5-34a7dce6a3af
602532,10.0,16-12-2024,14:58,7622,9e9da7a2-2602-40e4-bf6e-aed788873c8c
602532,10.0,17-12-2024,08:43,0000,77c8ab8b-ea92-4106-85a4-b1a0678a7035
602532,10.0,18-12-2024,16:10,5993,306858e2-8ced-4901-a63e-0288be86ca33
602532,10.0,18-12-2024,21:14,5814,549a7330-04fd-4993-8eae-17bba26ba276
602532,10.0,19-12-2024,13:00,5814,01e61bd0-946c-4b67-9ec5-34a7dce6a3af
602532,10.0,20-12-2024,11:24,5814,01e61bd0-946c-4b67-9ec5-34a7dce6a3af
602532,10.0,20-12-2024,17:33,7622,9e9da7a2-2602-40e4-bf6e-aed788873c8c
602532,10.0,20-12-2024,21:41,5814,d25f3f98-cd9e-4d2a-87aa-06da9ca05dce
602532,10.0,22-12-2024,17:48,5411,4019295d-729e-414b-8f1b-2922d4c21186
602532,10.0,23-12-2024,09:20,5411,63be43ed-b8e7-43c7-8a92-0db9aefac798
602532,10.0,24-12-2024,18:16,7622,9e9da7a2-2602-40e4-bf6e-aed788873c8c
602532,10.0,24-12-2024,21:49,5814,89e73875-79ee-4ed7-8eca-992e84b71588
602532,10.0,25-12-2024,12:48,5814,ffb0db2c-a0da-4f49-8441-e79daa9ead8e
602532,10.0,03-01-2025,15:01,7230,91038484-950a-4bc9-90a3-a4a09f12b4b5
602532,10.0,03-01-2025,16:02,5462,dfd93a8d-c933-4d2c-bfcc-b04322327307
602532,10.0,04-01-2025,11:31,5812,019267c9-782a-4518-9bed-c9ca2342d2b5
602532,10.0,04-01-2025,13:35,5812,94168aed-6add-416c-96b6-1943200a98e4
602532,10.0,04-01-2025,21:32,5462,0c2c3cb1-bfd1-4839-9c6c-c518b0f8d028
602532,10.0,05-01-2025,12:22,7622,9e9da7a2-2602-40e4-bf6e-aed788873c8c
602532,10.0,07-01-2025,18:56,5814,047e08a5-6254-4f95-ac1c-8c1d728df263
602532,10.0,10-01-2025,11:20,7622,9e9da7a2-2602-40e4-bf6e-aed788873c8c
602532,10.0,10-01-2025,13:51,5814,01e61bd0-946c-4b67-9ec5-34a7dce6a3af
602532,10.0,01-03-2025,10:13,7622,bb0eb4fa-41b5-4f94-b991-2836c73f1e64
602532,10.0,05-03-2025,10:13,5812,40e96094-a82c-4a4f-8efa-138e7e25d8ac
602532,10.0,22-03-2025,22:18,7622,45b72ad5-02e1-4507-b00e-37c44cb7728c
602532,10.0,28-04-2025,10:42,5814,adddf6d9-a6e2-4788-ae56-2ef1852811b4
602532,10.0,01-05-2025,13:03,5814,7a477e96-bc9f-48ce-8c2c-a5966b71aeb2
602532,10.0,01-05-2025,18:51,5462,f9bc2717-721a-40f0-ae8b-6477669beae1
602532,10.0,02-05-2025,15:46,5812,31fb9e0e-cd4b-4fd9-bbdc-b18ba739b819
602532,10.0,03-05-2025,15:57,5411,d35acf78-fc1b-44c7-b7ce-49a86820b710
602532,10.0,03-05-2025,16:12,5947,63b0eb59-f9a2-4571-b04a-77d1834f8dbd
602532,10.0,05-05-2025,13:59,5411,2e56ae00-6adf-4d24-a726-fe45137963a4
602532,10.0,05-05-2025,14:01,5411,fb6a401b-815d-4588-af19-4341dcdbb813
602532,10.0,25-05-2025,12:06,5993,858dda15-eeff-4f58-8f66-7525e723cf0b
602532,10.0,06-06-2025,11:38,0000,86a5c233-fdc7-44f9-a8db-265903dc02b7
602532,10.0,13-06-2025,23:19,4812,f4b9939f-51ca-4d64-8fe3-fc7d522a0fbd
602532,10.0,17-06-2025,22:13,5993,f49dcb61-bec2-4721-82fb-d567dde72a77
602532,10.0,30-06-2025,22:59,5411,b65c39b8-fb34-4e47-88eb-45f0884f3ae5
602532,10.0,03-07-2025,20:50,5814,807b34f5-69ce-4084-b65b-70bc43d113a3
602532,10.0,04-07-2025,20:42,5814,807b34f5-69ce-4084-b65b-70bc43d113a3
602532,10.0,08-07-2025,06:18,5812,0fecfc6c-49ee-4d11-9615-86e8ea5c2255
602532,10.0,09-07-2025,19:16,5814,689e6552-ce16-421b-97fe-ec0c6fe78116
602532,10.0,09-07-2025,19:37,5814,6fc48df8-dad6-479a-bf52-5b94b10b40f1
602532,10.0,12-07-2025,17:37,5814,87330ae2-9b36-48cd-a0f8-3b35f23f12ea
602532,10.0,13-07-2025,12:21,5977,2028d572-4176-4a66-a4b7-8002ae688042
602532,10.0,15-07-2025,11:23,5993,3b2cca63-ee15-413b-870e-d1609a8f7880
602532,10.0,15-07-2025,19:58,5812,a43161a1-b669-4075-8999-ca3a96debf8f
602532,10.0,17-07-2025,16:49,0000,aa7a6f5a-5e3d-47ab-81a1-bc2d9f6c5257
602532,10.0,18-07-2025,05:22,5993,01a8cc47-7d49-4892-bb6f-d6abf95c42e5
602532,10.0,23-07-2025,19:39,5137,690d8e2c-a77c-40ad-bb4f-686aefe5a76c
602532,10.0,29-07-2025,18:50,5993,4741c2f0-3a71-4a54-846a-10b3c95ef3b3
602532,10.0,01-08-2025,18:13,5993,90e35b00-bcf5-4cce-b4e6-fbbfabd7ef0e
602532,10.0,02-08-2025,18:29,5814,540390e9-c34b-48f0-81cd-f8cb22b68e3e
602532,10.0,04-08-2025,15:33,5812,bb45728c-aa3e-4904-8d4d-34cab68a50d5
602532,10.0,05-08-2025,20:17,5993,6fcb4952-fb6b-4f23-995d-d320f3bf9e13
602532,10.0,06-08-2025,11:25,7622,ae6fe9a8-33ab-4058-8451-57a1a2c79852
602532,10.0,10-08-2025,14:40,5993,3da9ba23-93d5-4316-8d5f-c509dfcf0053
602532,10.0,10-08-2025,17:38,5411,6108bfc5-2289-44e2-b6db-7319d6994cee
602532,10.0,11-08-2025,08:30,5947,664765ca-54f2-4e64-9219-fbd8adee4d83
602532,10.0,13-08-2025,19:21,5993,23531dd3-eafb-4ae3-934b-8adee3bc22e7
602532,10.0,17-08-2025,15:01,5812,68d22998-b135-47b2-abd7-31aaf66d97e0
602532,10.0,18-08-2025,12:17,5411,fffe93ca-f4c8-4174-b8f7-9a3c63dba6a7
602532,10.0,20-08-2025,14:26,7622,f9d9a1b6-05bb-44fb-bd08-d7ec919db20d
602532,10.0,20-08-2025,17:17,5993,23531dd3-eafb-4ae3-934b-8adee3bc22e7
602532,10.0,21-08-2025,21:05,5451,c72118da-6fde-4500-8cfd-1ea4de661248
602532,10.0,21-08-2025,21:06,5812,68d22998-b135-47b2-abd7-31aaf66d97e0
602532,10.0,22-08-2025,10:12,5411,05feec20-0419-4b8f-be5b-12a1deeeff53
602532,10.0,24-08-2025,17:17,5812,ebeb190c-3be6-4a70-89ae-7d2f57631e66
602532,10.0,24-08-2025,17:31,5993,c212f7fb-cac5-4941-8ee7-1a6ef82cc29c
602532,10.0,25-08-2025,09:11,5732,cc134a56-3351-4f93-a066-e6745fc3928b
602532,10.0,28-08-2025,16:14,5411,2697c9c6-6277-40f8-8712-c79e20fc01f9
602532,10.0,31-08-2025,12:59,5411,63e9800f-2038-4655-9500-1c6bfccd7a5a
602532,10.0,31-08-2025,13:02,5411,53cd9129-08a0-47a7-80c0-363b46402c01
602532,10.0,05-09-2025,11:41,5993,3da9ba23-93d5-4316-8d5f-c509dfcf0053
602532,10.0,05-09-2025,12:20,5411,2697c9c6-6277-40f8-8712-c79e20fc01f9
602532,10.0,06-09-2025,17:32,5451,6d79d2da-9bde-4ee8-9c6d-f03f9987145c
602532,10.0,08-09-2025,11:15,5411,4df29429-da4e-4838-bfe7-7fb9b9ca3276
602532,10.0,09-09-2025,16:22,7622,ae6fe9a8-33ab-4058-8451-57a1a2c79852
602532,10.0,12-09-2025,16:35,5411,142b8f3b-1f12-41b4-abc5-093fa7014288
602532,10.0,14-09-2025,10:46,5812,8ec96ccb-bfe3-4b7f-ba4c-d1ef2f61c7b8
602532,10.0,14-09-2025,10:53,5993,3da9ba23-93d5-4316-8d5f-c509dfcf0053
602532,10.0,14-09-2025,13:57,5411,877a27bd-d29a-4d2c-a87a-1e429acce311
602532,10.0,14-09-2025,14:23,5814,f183c57e-4d83-4872-94e8-a0b49404cca0
602532,10.0,14-09-2025,16:26,5814,1b34d89d-0e61-4d3f-921b-4b75b056aba9
602532,10.0,14-09-2025,18:08,5814,4d21dbe9-f247-4478-9e6b-0d1b5a7508fe
602532,10.0,14-09-2025,19:17,5261,ab10f018-e577-457f-9247-421e28af5f58
602532,10.0,15-09-2025,11:01,7622,ae6fe9a8-33ab-4058-8451-57a1a2c79852
602532,10.0,15-09-2025,14:30,5993,3da9ba23-93d5-4316-8d5f-c509dfcf0053
602532,10.0,16-09-2025,11:53,7622,4af2d5ff-19ab-4456-bb7a-5b877c3e120e
602532,10.0,16-09-2025,13:50,5814,2285ab2c-26ef-46d9-aa97-c07206ae6630
602532,10.0,16-09-2025,20:37,5137,4faf0030-fcdc-457c-9d64-a687c560eadf
602532,10.0,16-09-2025,21:27,5411,833cf073-7dae-490f-84fa-63770fbc8909
602532,10.0,16-09-2025,22:10,5451,e9a53d17-6524-44fe-a1a9-b55e9d2d9fc8
602532,10.0,17-09-2025,10:41,5812,8ec96ccb-bfe3-4b7f-ba4c-d1ef2f61c7b8
602532,10.0,17-09-2025,10:54,0000,b0cecee9-c4a2-43f7-ae8e-38b40377fdd3
602532,10.0,17-09-2025,18:37,5411,7ac0e16b-204c-405b-8467-5d43c796a2ec
602532,10.0,18-09-2025,10:48,5812,a293cf4a-28c6-42f4-b7e6-c50bcb4ed7a3
602532,10.0,18-09-2025,11:48,5411,45a0e5ad-286a-40e2-84b2-aeeb95bf597d
602532,10.0,18-09-2025,12:01,5993,e2ffc9f0-324b-42ca-baba-e0f66f841854
602532,10.0,19-09-2025,13:15,5814,f183c57e-4d83-4872-94e8-a0b49404cca0
602532,10.0,19-09-2025,16:38,5993,c212f7fb-cac5-4941-8ee7-1a6ef82cc29c
602532,10.0,20-09-2025,08:45,5814,50adce68-68da-4a18-a795-9c89d1b5d86f
602532,10.0,20-09-2025,16:16,5812,8ec96ccb-bfe3-4b7f-ba4c-d1ef2f61c7b8
602532,10.0,21-09-2025,16:25,5812,8ec96ccb-bfe3-4b7f-ba4c-d1ef2f61c7b8
602532,10.0,21-09-2025,16:37,5814,4d21dbe9-f247-4478-9e6b-0d1b5a7508fe
602532,10.0,22-09-2025,17:16,5814,b06f7c8e-542f-4ba8-bc09-ef73d8de1b65
602532,10.0,22-09-2025,19:36,5451,a5fe0c8d-1368-474e-9649-2747541b66d2
602532,10.0,23-09-2025,11:51,5814,7bd8e352-f04a-4818-b532-9dcb4c918646
602532,10.0,23-09-2025,17:04,5331,a462394b-7815-41f7-9714-c7b272851272
602532,10.0,23-09-2025,17:26,5812,8ec96ccb-bfe3-4b7f-ba4c-d1ef2f61c7b8
602532,10.0,24-09-2025,10:58,7622,ae6fe9a8-33ab-4058-8451-57a1a2c79852
602532,10.0,24-09-2025,15:21,5814,4d21dbe9-f247-4478-9e6b-0d1b5a7508fe
602532,10.0,24-09-2025,18:40,5993,23531dd3-eafb-4ae3-934b-8adee3bc22e7
602532,10.0,24-09-2025,20:06,5812,884415b1-1850-469d-8dee-8a5131fe3e25
602532,10.0,25-09-2025,13:00,5812,99f54ccb-244c-45f1-81d3-2eb11131b61d
602532,10.0,25-09-2025,15:53,5812,d7a24d0a-6580-4848-b975-b583e55b20f9
602532,10.0,26-09-2025,11:26,5411,620b8259-4eb5-4915-a80e-00a6b183d668
602532,10.0,26-09-2025,22:13,5411,877a27bd-d29a-4d2c-a87a-1e429acce311
602532,10.0,26-09-2025,22:56,5462,afdb31eb-e0e6-49b6-9822-8b147f489b4e
602532,10.0,27-09-2025,19:26,7538,3d9f17ac-34bb-4a2f-b338-677f6d77ffb5
602532,10.0,28-09-2025,13:54,5411,4df6885a-ce72-425a-8003-e9f9fb306fd6
602532,10.0,28-09-2025,16:07,5812,20934a63-f61c-4cb4-8ac2-7f9dbb6be491
602532,10.0,28-09-2025,16:08,5814,cf5275e6-5b54-4234-951a-1e4137438c88
602532,10.0,28-09-2025,18:51,5311,c3362a9d-09e6-4fb2-8c60-e6ef40987fbf
602532,10.0,29-09-2025,12:30,5661,545dcb9b-bbd2-4a28-b545-4327291f9131
602532,10.0,30-09-2025,13:45,5814,f183c57e-4d83-4872-94e8-a0b49404cca0
602532,10.0,30-09-2025,15:43,5814,4d92f3d2-cfd8-45c1-83db-8428e6b32acc
602532,10.0,30-09-2025,23:56,5814,b594b4e2-cfa3-4bcd-9ca0-d9527020af8d
602532,10.0,01-10-2025,14:55,5812,8ec96ccb-bfe3-4b7f-ba4c-d1ef2f61c7b8
602532,10.0,02-10-2025,14:03,5993,dfefec9d-ddce-414d-99e7-27de74070294
602532,10.0,03-10-2025,20:43,5411,877a27bd-d29a-4d2c-a87a-1e429acce311
602532,10.0,04-10-2025,12:43,5812,8ec96ccb-bfe3-4b7f-ba4c-d1ef2f61c7b8
602532,10.0,04-10-2025,13:32,7622,26fc138b-2d08-4b51-b0a2-b2f102c9f11b
602532,10.0,04-10-2025,15:25,5814,0ad10da3-3270-4991-a6c8-abe746323773
602532,10.0,04-10-2025,16:28,5661,545dcb9b-bbd2-4a28-b545-4327291f9131
602532,10.0,04-10-2025,17:02,5814,3d04dc41-2a6b-4a12-acb8-27f7fd5cf86d
602532,10.0,04-10-2025,19:10,5812,c312f820-9c96-4d05-97de-9564b5334ac0
602532,10.0,04-10-2025,19:34,5993,6fcb4952-fb6b-4f23-995d-d320f3bf9e13
602532,10.0,06-10-2025,15:48,5411,09ee7533-39ba-4966-8752-2a591be1ee5f
602532,10.0,07-10-2025,19:31,5411,61350788-fa9e-4f76-bf38-8deec9490ff4
602532,10.0,10-10-2025,17:44,0000,11fe1648-b769-45be-8e17-1f102f879c48
602532,10.0,11-10-2025,14:25,5411,33d64358-6955-4e14-9f90-33a9f0a654ac
602532,10.0,13-10-2025,10:30,5812,8ec96ccb-bfe3-4b7f-ba4c-d1ef2f61c7b8
602532,10.0,13-10-2025,10:33,5411,e231e6ad-10ee-43cf-bc70-5a3cdd6556a2
